418159,2005-07-20,1
418160,2003-06-21,438
418598,2002-10-15,311
418909,2006-01-24,187
419096,2001-11-06,627
419723,2005-04-07,102
419825,2003-05-06,196
420021,2005-03-10,274
420295,2003-02-11,382
420677,2006-02-03,5
420682,2001-12-21,493
421175,2005-07-29,52
421227,2003-06-28,133
421360,2005-03-19,143
421503,2003-02-18,770
422273,2001-09-04,1276
423549,2004-09-16,787
424336,2002-08-17,162
424498,2001-12-28,403
424901,2001-11-30,156
425057,2006-01-12,17
425074,2003-06-17,80
425154,2005-07-16,7
425161,2002-10-23,343
425504,2004-11-22,93
425597,2006-05-22,83
425680,2002-08-28,506
426186,2001-12-17,995
427181,2004-09-29,322
427503,2003-05-30,295
427798,2003-02-27,529
428327,2005-03-26,317
428644,2004-12-05,79
428723,2004-09-11,6
428729,2002-08-10,261
428990,2005-04-09,82
429072,2003-05-08,64
429136,2001-09-03,1487
430623,2001-11-08,2043
432666,2003-02-20,693
433359,2005-03-21,441
433800,2004-12-02,88
433888,2001-12-10,898
434786,2006-05-25,7
434793,2003-01-07,512
435305,2002-10-24,551
435856,2004-11-25,223
436079,2003-06-10,341
436420,2005-07-11,5
436425,2006-01-15,17
436442,2006-06-02,8
436450,2002-04-23,611
437061,2004-05-22,18
437079,2003-12-17,324
437403,2006-09-29,5
437408,2002-07-04,141
437549,2004-06-05,6
437555,2003-11-30,197
437752,2004-01-12,133
437885,2005-10-31,18
437903,2005-08-05,571
438474,2003-09-04,109
438583,2003-12-28,3
438586,2001-06-28,2242
440828,2004-01-15,47
440875,2002-07-03,435
441310,2004-06-02,419
441729,2003-12-10,210
441939,2002-04-24,617
442556,2004-05-25,169
442725,2005-10-09,8
442733,2003-11-08,369
443102,2006-09-11,11
443113,2005-08-02,59
443172,2003-09-03,262
443434,2004-01-23,76
443510,2003-11-01,331
443841,2004-02-04,119
443960,2006-09-18,123
444083,2002-03-05,668
444751,2004-05-13,179
444930,2002-04-12,1198
446128,2003-12-19,72
446200,2006-09-27,10
446210,2004-05-14,160
446370,2002-04-15,647
447017,2004-02-03,54
447071,2002-03-02,2020
449091,2003-12-21,54
449145,2004-01-24,16
449161,2005-10-07,10
449171,2003-11-06,538
449709,2006-09-20,38
449747,2001-11-09,800
450547,2004-09-10,49
450596,2002-08-11,210
450806,2001-09-02,2270
453076,2005-04-08,246
453322,2003-05-09,187
453509,2003-06-11,866
454375,2005-07-10,24
454399,2002-10-25,919
455318,2003-01-06,1016
456334,2004-11-24,293
456627,2006-06-03,7
456634,2006-01-14,6
456640,2003-02-21,535
457175,2004-12-03,267
457442,2005-03-20,14
457456,2006-05-24,3
457459,2001-12-11,505
457964,2005-03-18,402
458366,2003-02-19,573
458939,2001-09-05,1799
460738,2004-09-17,597
461335,2001-12-29,388
461723,2002-08-16,598
462321,2005-07-28,189
462510,2003-06-29,24
462534,2001-12-16,797
463331,2002-08-29,293
463624,2004-09-28,970
464594,2006-05-23,189
464783,2003-02-26,508
465291,2005-03-27,4
465295,2003-05-31,78
465373,2005-04-30,487
465860,2006-01-13,65
465925,2002-10-22,599
466524,2003-01-01,228
466752,2004-11-23,262
467014,2003-06-16,676
467690,2005-07-17,10
467700,2002-08-20,748
468448,2004-09-21,611
469059,2003-01-08,764
469823,2005-03-11,345
470168,2003-02-10,1021
471189,2005-04-06,324
471513,2003-05-07,22
471535,2006-02-02,10
471545,2001-12-20,880
472425,2006-05-15,10
472435,2004-11-15,483
472918,2002-10-14,60
472978,2005-07-21,92
473070,2003-06-20,88
473158,2006-01-25,39
473197,2001-11-07,1990
475187,2003-06-18,24
475211,2005-07-19,1
475212,2003-02-28,682
475894,2005-03-29,298
476192,2001-12-18,1241
477433,2002-08-27,254
477687,2004-09-26,69
477756,2005-07-26,15
477771,2003-06-27,109
477880,2004-11-12,139
478019,2002-10-13,92
478111,2003-01-30,613
478724,2006-05-12,78
478802,2006-02-05,1
478803,2004-09-19,48
478851,2001-12-27,656
479507,2002-08-18,1346
480853,2005-04-01,371
481224,2005-03-16,96
481320,2003-02-17,186
481506,2004-11-30,197
481703,2002-10-31,628
482331,2003-01-12,75
482406,2005-07-04,119
482525,2003-06-05,246
482771,2001-11-22,151
482922,2006-06-17,2
482924,2004-12-17,93
483017,2001-09-29,157
483174,2005-04-23,61
483235,2003-05-22,57
483292,2006-02-27,271
483563,2001-12-05,452
484015,2006-05-30,35
484050,2006-06-28,46
484096,2002-08-05,760
484856,2006-02-18,4
484860,2004-09-04,150
485010,2001-09-16,862
485872,2004-12-28,388
486260,2006-02-20,182
486442,2001-12-02,724
487166,2005-04-24,220
487386,2003-05-25,172
487558,2004-12-10,205
487763,2001-11-25,338
488101,2005-07-03,65
488166,2003-06-02,67
488233,2003-01-15,416
488649,2001-09-11,1517
490166,2002-08-02,906
491072,2004-09-03,112
491184,2006-05-08,17
491201,2002-10-09,275
491476,2004-11-08,225
491701,2003-05-13,161
491862,2005-04-12,377
492239,2003-02-04,353
492592,2001-09-18,1693
494285,2004-12-26,28
494313,2005-03-05,32
494345,2006-05-01,3
494348,2006-02-16,102
494450,2003-01-23,610
495060,2004-11-01,54
495114,2006-06-26,61
495175,2001-11-13,1051
496226,2006-01-31,251
496477,2004-12-19,25
496502,2001-09-27,607
497109,2006-06-19,150
497259,2001-11-14,536
497795,2006-06-21,236
498031,2002-10-07,211
498242,2003-01-24,376
498618,2004-11-06,35
498653,2006-05-06,1
498654,2003-02-03,1148
499802,2004-12-21,249
500051,2005-03-02,202
500253,2003-05-14,19
500272,2005-04-15,230
500502,2006-01-09,116
500618,2001-09-20,1224
501842,2003-09-10,121
501963,2005-08-11,45
502008,2002-04-08,1649
503657,2004-05-09,7
503664,2006-09-02,1
503665,2004-02-21,190
503855,2002-03-20,1857
505712,2003-12-03,284
505996,2004-01-06,91
506087,2005-10-25,20
506107,2003-11-24,779
506886,2004-06-11,5
506891,2002-07-10,465
507356,2002-07-28,127
507483,2002-03-18,2240
509723,2004-02-19,332
510055,2006-09-05,14
510069,2003-09-17,1045
511114,2005-08-16,23
511137,2002-07-17,533
511670,2004-01-01,72
511742,2005-10-22,5
511747,2003-11-23,428
512175,2005-08-29,133
512308,2003-09-28,7
512315,2004-05-31,112
512427,2002-04-30,754
513181,2004-02-26,752
513933,2002-03-27,362
514295,2003-12-04,651
514946,2004-01-08,337
515283,2005-08-20,6
515289,2003-09-21,28
515317,2002-07-21,250
515567,2003-11-15,232
515799,2005-10-14,154
515953,2002-04-06,724
516677,2004-05-07,148
516825,2002-03-11,1166
517991,2004-02-10,98
518089,2004-02-28,121
518210,2002-03-29,1420
519630,2003-09-26,723
520353,2002-07-19,212
520565,2003-09-19,636
521201,2005-08-18,12
521213,2002-03-16,850
522063,2004-02-17,831
522894,2002-04-01,1429
524323,2003-11-12,137
524460,2004-01-30,305
524765,2005-10-13,72
524837,2002-07-26,184
525021,2006-05-07,55
525076,2006-02-10,194
525270,2003-05-15,135
525405,2005-04-14,410
525815,2003-02-02,67
525882,2005-03-03,165
526047,2004-12-20,191
526238,2006-06-20,69
526307,2001-11-15,1053
527360,2003-01-25,160
527520,2002-10-06,425
527945,2004-11-07,15
527960,2001-09-21,2778
530738,2003-01-22,353
531091,2002-10-01,536
531627,2001-11-12,1348
532975,2006-01-30,74
533049,2006-06-27,83
533132,2003-02-05,17
533149,2001-09-19,478
533627,2005-03-04,105
533732,2004-12-27,139
533871,2003-05-12,87
533958,2005-04-13,278
534236,2006-02-17,132
534368,2006-02-28,30
534398,2004-12-18,90
534488,2001-09-26,745
535233,2006-01-06,1
535234,2001-11-24,293
535527,2003-01-14,373
535900,2005-07-02,6
535906,2003-06-03,572
536478,2006-02-21,251
536729,2001-12-03,1030
537759,2004-12-11,11
537770,2005-04-25,273
538043,2003-05-24,483
538526,2002-10-08,579
539105,2004-11-09,102
539207,2001-09-10,3137
542344,2006-05-09,45
542389,2002-08-03,102
542491,2004-09-02,1031
543522,2005-04-22,333
543855,2003-05-23,304
544159,2004-12-16,85
544244,2001-09-28,511
544755,2006-05-31,55
544810,2006-02-26,31
544841,2001-12-04,1090
545931,2005-07-05,83
546014,2003-06-04,80
546094,2003-01-13,280
546374,2002-10-30,297
546671,2006-06-16,1
546672,2001-11-23,153
546825,2002-08-04,20
546845,2006-02-19,3
546848,2004-09-05,142
546990,2001-09-17,1401
548391,2004-12-29,21
548412,2006-06-29,61
548473,2002-07-18,641
549114,2004-02-29,230
549344,2002-03-28,1414
550758,2005-08-26,70
550828,2003-09-27,286
551114,2002-07-27,371
551485,2003-11-13,471
551956,2005-10-12,370
552326,2004-01-31,57
552383,2003-09-18,1097
553480,2005-08-19,62
553542,2004-05-01,14
553556,2002-03-17,756
554312,2004-02-16,459
554771,2005-08-21,2
554773,2003-09-20,145
554918,2004-01-09,235
555153,2002-03-10,1089
556242,2004-02-11,180
556422,2002-04-07,1118
557540,2004-05-06,309
557849,2003-11-14,321
558170,2005-10-15,19
558189,2002-07-20,272
558461,2002-03-19,1482
559943,2004-02-18,193
560136,2006-09-04,4
560140,2003-09-16,267
560407,2005-08-17,50
560457,2002-07-29,150
560607,2005-08-28,5
560612,2003-09-29,521
561133,2004-02-27,753
561886,2003-12-05,947
562833,2002-03-26,1715
564548,2004-05-30,144
564692,2003-11-22,766
565458,2002-07-16,219
565677,2003-09-11,838
566515,2005-08-10,302
566817,2002-04-09,935
567752,2004-05-08,10
567762,2004-06-10,185
567947,2002-07-11,279
568226,2005-10-24,5
568231,2004-01-07,345
568576,2003-11-25,325
568901,2004-02-20,168
569069,2003-12-02,163
569232,2002-03-21,1096
570328,2006-03-10,195
570523,2006-04-07,60
570583,2005-02-03,406
570989,2002-12-21,286
571275,2003-03-02,117
571392,2005-05-14,1
571393,2003-04-15,51
571444,2001-10-15,320
571764,2006-07-20,29
571793,2004-10-07,238
572031,2005-01-24,19
572050,2002-11-06,1221
573271,2001-08-21,1955
575226,2005-01-23,36
575262,2002-11-01,854
576116,2001-10-12,713
576829,2005-05-13,151
576980,2003-04-12,354
577334,2005-02-04,247
577581,2002-12-26,169
577750,2001-08-19,203
577953,2003-03-05,518
578471,2006-03-17,43
578514,2006-07-18,82
578596,2006-03-28,484
579080,2002-12-19,298
579378,2001-08-26,212
579590,2006-07-11,1
579591,2001-10-24,162
579753,2003-07-03,33
579786,2005-06-02,229
580015,2005-01-15,18
580033,2006-03-21,221
580254,2003-04-24,250
580504,2005-05-25,239
580743,2002-12-10,1075
581818,2004-10-09,4
581822,2002-11-08,819
582641,2001-08-10,388
583029,2004-08-02,99
583128,2002-09-03,446
583574,2006-04-09,1
583575,2002-12-17,345
583920,2001-08-28,818
584738,2003-04-23,718
585456,2005-05-22,3
585459,2006-03-26,52
585511,2002-11-30,365
585876,2004-10-31,22
585898,2005-01-12,232
586130,2003-07-04,75
586205,2005-06-05,1
586206,2001-10-23,165
586371,2006-07-16,9
586380,2004-08-05,114
586494,2006-03-19,80
586574,2002-09-04,414
586988,2002-12-28,540
587528,2001-08-17,169
587697,2006-07-29,8
587705,2002-06-18,483
588188,2004-07-19,233
588421,2002-02-28,1777
590198,2004-03-29,1432
591630,2003-08-27,420
592050,2005-09-26,198
592248,2005-11-12,2
592250,2002-01-30,1076
593326,2003-10-13,133
593459,2004-07-26,962
594421,2002-06-27,630
595051,2005-09-19,362
595413,2003-08-18,349
595762,2004-03-16,1353
597115,2002-02-17,245
597360,2004-04-01,818
598178,2003-08-20,118
598296,2005-09-21,557
598853,2002-01-08,1000
599853,2004-04-06,770
600623,2002-05-07,500
601123,2002-02-10,1198
602321,2004-07-21,853
603174,2002-06-20,400
603574,2005-11-15,34
603608,2003-10-14,332
603940,2006-10-06,28
603968,2006-08-04,3
603971,2002-02-19,146
604117,2005-09-17,15
604132,2003-08-16,77
604209,2004-07-28,567
604776,2002-06-29,265
605041,2003-08-29,168
605209,2005-09-28,124
605333,2002-05-31,1153
606486,2004-04-30,107
606593,2002-02-26,501
607094,2004-03-27,1064
608158,2002-06-16,77
608235,2004-07-17,87
608322,2002-01-01,692
609014,2003-10-22,925
609939,2005-11-23,14
609953,2003-08-11,38
609991,2004-04-08,493
610484,2002-05-09,1480
611964,2006-08-03,16
611980,2002-01-06,2014
613994,2003-10-25,228
614222,2005-11-24,236
614458,2002-06-11,902
615360,2002-02-21,1029
616389,2004-03-20,385
616774,2005-12-03,7
616781,2003-07-05,61
616842,2005-06-04,1
616843,2005-01-13,306
617149,2004-10-30,15
617164,2006-07-17,44
617208,2001-10-22,626
617834,2003-04-22,658
618492,2005-05-23,65
618557,2001-08-29,688
619245,2002-12-16,1105
620350,2006-04-30,1
620351,2006-03-27,699
621050,2006-07-28,5
621055,2004-08-04,106
621161,2002-09-05,386
621547,2001-08-16,218
621765,2002-12-29,304
622069,2006-03-20,281
622350,2002-12-11,501
622851,2003-04-25,514
623365,2005-05-24,319
623684,2001-10-25,321
624005,2005-01-14,243
624248,2003-07-02,106
624354,2005-06-03,54
624408,2001-08-11,530
624938,2004-08-03,115
625053,2002-09-02,527
625580,2004-10-08,343
625923,2002-11-09,797
626720,2005-02-05,123
626843,2001-08-18,78
626921,2003-03-04,392
627313,2002-12-27,99
627412,2005-05-12,78
627490,2003-04-13,55
627545,2006-03-16,209
627754,2006-04-01,4
627758,2005-01-22,14
627772,2004-10-01,201
627973,2001-10-13,367
628340,2006-07-26,85
628425,2006-03-29,970
629395,2001-08-27,137
629532,2002-12-18,205
629737,2006-07-19,27
629764,2006-07-21,34
629798,2001-10-14,75
629873,2005-01-25,147
630020,2004-10-06,227
630247,2002-11-07,1267
631514,2006-04-06,228
631742,2006-03-11,551
632293,2003-04-14,298
632591,2005-02-02,355
632946,2003-03-03,860
633806,2002-12-20,656
634462,2001-08-20,1910
636372,2005-09-11,153
636525,2003-08-10,39
636564,2006-08-02,89
636653,2004-04-09,186
636839,2002-05-08,977
637816,2002-02-20,304
638120,2004-03-21,623
638743,2002-06-10,1029
639772,2003-10-24,201
639973,2002-01-07,576
640549,2005-11-25,73
640622,2004-07-29,104
640726,2002-06-28,614
641340,2004-03-19,524
641864,2002-02-18,571
642435,2005-09-16,83
642518,2003-08-17,75
642593,2003-10-23,254
642847,2005-11-22,112
642959,2002-06-17,257
643216,2004-07-16,251
643467,2003-08-28,108
643575,2005-09-29,80
643655,2002-02-27,372
644027,2005-12-05,75
644102,2004-03-26,1019
645121,2002-05-30,1276
646397,2002-01-09,1060
647457,2003-08-21,317
647774,2005-09-20,213
647987,2005-11-14,77
648064,2003-10-15,221
648285,2004-07-20,493
648778,2002-06-21,185
648963,2004-03-10,135
649098,2002-02-11,1512
650610,2004-04-07,1059
651669,2002-05-06,1041
652710,2004-03-28,440
653150,2003-08-26,305
653455,2005-09-27,372
653827,2002-06-19,183
654010,2004-07-18,4
654014,2005-09-18,124
654138,2003-08-19,425
654563,2002-05-01,1245
655808,2004-03-17,309
656117,2002-02-16,826
656943,2004-07-27,508
657451,2002-06-26,1222
658673,2005-11-13,12
658685,2003-10-12,144
658829,2002-01-31,337
